delivery_days,delay_days,is_late,payment_value,payment_installments,payment_type,total_price,freight_value,freight_ratio,customer_state,product_weight_g,product_photos_qty,product_description_lenght,product_volume,review_label
6.0,-25.0,0,199.03,1.0,1,183.0,16.03,0.08759562841530055,8,600.0,1.0,1195.0,4096.0,1
5.0,-10.0,0,82.98,2.0,1,69.9,13.08,0.18712446351931328,25,2600.0,6.0,903.0,15000.0,1
18.0,-24.0,0,297.17,10.0,1,270.0,27.17,0.10062962962962964,5,100.0,1.0,293.0,2646.0,0
15.0,-9.0,0,112.79,1.0,1,96.36,16.43,0.17050643420506434,17,950.0,1.0,279.0,12000.0,1
24.0,-11.0,0,78.29,1.0,1,52.64,25.65,0.4872720364741641,15,467.0,2.0,624.0,6300.0,1
11.0,-17.0,0,54.0,5.0,1,39.9,14.1,0.3533834586466165,25,200.0,1.0,885.0,2240.0,1
1.0,-11.0,0,102.85,10.0,1,93.9,8.95,0.09531416400425984,25,450.0,1.0,1281.0,2280.0,1
24.0,-7.0,0,157.41,10.0,1,139.99,17.42,0.12443745981855847,4,10500.0,1.0,1173.0,41600.0,1
7.0,-14.0,0,188.91,2.0,1,171.0,17.91,0.10473684210526316,25,1725.0,1.0,3212.0,43890.0,1
9.0,-10.0,0,73.34,7.0,1,59.9,13.44,0.22437395659432388,10,300.0,4.0,655.0,1584.0,1
35.0,7.0,1,99.34,1.0,1,84.0,15.34,0.18261904761904763,23,167.0,1.0,252.0,2640.0,0
9.0,-21.0,0,84.87,1.0,1,59.9,24.97,0.4168614357262103,24,100.0,6.0,2124.0,2016.0,0
2.0,-1.0,0,138.97,6.0,1,129.9,9.07,0.06982294072363357,25,333.0,5.0,1423.0,18304.0,1
6.0,-20.0,0,81.89,2.0,1,69.9,11.99,0.1715307582260372,25,300.0,2.0,123.0,22400.0,1
15.0,-4.0,0,101.77,1.0,0,78.5,23.27,0.2964331210191083,15,483.0,1.0,118.0,4095.0,1
8.0,-13.0,0,51.66,1.0,0,28.99,22.67,0.781993790962401,15,700.0,5.0,915.0,4576.0,1
6.0,-14.0,0,172.89,2.0,1,144.9,27.99,0.19316770186335402,10,5050.0,5.0,886.0,32000.0,1
31.0,2.0,1,43.23,1.0,1,25.0,18.23,0.7292000000000001,10,350.0,5.0,739.0,3360.0,0
7.0,-21.0,0,94.3,1.0,0,79.0,15.3,0.19367088607594937,25,250.0,2.0,397.0,2816.0,1
2.0,-10.0,0,31.84,1.0,1,22.5,9.34,0.4151111111111111,25,400.0,1.0,650.0,26790.0,1
17.0,-3.0,0,85.6,2.0,1,69.9,15.7,0.22460658082975676,10,950.0,1.0,689.0,23625.0,1
4.0,-7.0,0,66.05,4.0,1,54.9,11.15,0.20309653916211295,25,1850.0,4.0,1313.0,23625.0,1
13.0,-21.0,0,185.84,3.0,1,169.9,15.94,0.09381989405532666,22,125.0,1.0,850.0,2304.0,1
24.0,-15.0,0,458.59,3.0,1,401.34,57.25,0.1426471321074401,4,20900.0,1.0,1122.0,73370.0,0
12.0,-12.0,0,106.9,3.0,1,44.5,62.400000000000006,1.4022471910112362,17,500.0,1.0,362.0,3192.0,1
16.0,-1.0,0,35.13,1.0,1,19.9,15.23,0.7653266331658293,17,150.0,4.0,191.0,1920.0,1
21.0,-12.0,0,67.5,1.0,1,49.9,17.6,0.3527054108216433,23,1800.0,2.0,339.0,32560.0,0
2.0,-25.0,0,62.84,5.0,1,39.99,22.85,0.571392848212053,19,150.0,2.0,463.0,1904.0,1
8.0,-13.0,0,147.35,6.0,1,127.27,20.08,0.1577748094602027,10,625.0,1.0,1160.0,8280.0,1
7.0,-14.0,0,76.57,7.0,1,59.9,16.67,0.27829716193656096,18,1350.0,1.0,462.0,5280.0,1
35.0,15.0,1,158.51,8.0,1,139.65,18.86,0.13505191550304332,25,100.0,2.0,198.0,4500.0,0
5.0,-17.0,0,38.24,1.0,0,21.9,16.34,0.7461187214611873,18,200.0,3.0,379.0,4096.0,1
19.0,-16.0,0,36.69,1.0,0,19.9,16.79,0.8437185929648241,10,100.0,1.0,287.0,3312.0,1
9.0,-21.0,0,154.92,2.0,1,135.0,19.92,0.14755555555555558,18,1350.0,1.0,858.0,31500.0,1
13.0,-7.0,0,119.62,1.0,0,102.0,17.62,0.1727450980392157,25,396.0,1.0,932.0,2772.0,1
13.0,-18.0,0,176.54,1.0,0,155.55,20.99,0.13494053359048536,25,4338.0,2.0,514.0,2856.0,1
10.0,-13.0,0,149.63,8.0,1,119.0,30.63,0.2573949579831933,17,6700.0,2.0,601.0,40000.0,1
20.0,-8.0,0,92.87,1.0,0,76.89,15.98,0.2078293666276499,18,300.0,1.0,207.0,5120.0,1
17.0,-11.0,0,108.0,10.0,1,77.8,30.2,0.38817480719794345,7,300.0,1.0,834.0,2560.0,1
5.0,-19.0,0,34.75,2.0,1,22.9,11.85,0.517467248908297,25,650.0,3.0,606.0,11616.0,1
12.0,-29.0,0,235.32,1.0,0,189.36,45.96,0.2427122940430925,22,2100.0,1.0,365.0,4752.0,1
11.0,-22.0,0,298.58,1.0,0,250.0,48.58,0.19432,4,4700.0,8.0,1430.0,21875.0,1
9.0,-13.0,0,70.53,1.0,0,57.11,13.42,0.23498511644195413,25,700.0,1.0,133.0,4200.0,1
2.0,-20.0,0,133.83,2.0,1,109.99,23.84,0.2167469769979089,25,75.0,2.5,636.0,594.0,1
6.0,-14.0,0,110.19,3.0,1,98.0,12.19,0.12438775510204081,25,300.0,1.0,476.0,4928.0,1
24.0,3.0,1,74.87,2.0,1,59.7,15.17,0.2541038525963149,18,650.0,1.0,994.0,1456.0,0
23.0,-2.0,0,77.57,1.0,0,59.9,17.67,0.294991652754591,23,1300.0,1.0,1484.0,5184.0,0
5.0,-10.0,0,162.65,3.0,1,149.9,12.75,0.08505670446964643,25,1800.0,1.0,268.0,7616.0,1
13.0,-10.0,0,157.32,1.0,0,139.9,17.42,0.12451751250893496,17,50.0,1.0,2050.0,3840.0,1
7.0,-6.0,0,24.77,2.0,1,16.99,7.78,0.45791642142436734,25,50.0,5.0,572.0,3888.0,1
7.0,-17.0,0,196.92,10.0,1,158.9,38.02,0.2392699811202014,18,100.0,5.0,2776.0,2142.0,1
9.0,-12.0,0,72.05,1.0,0,34.9,37.15,1.0644699140401146,26,500.0,3.0,525.0,17328.0,1
14.0,4.0,1,97.77,9.0,1,89.8,7.97,0.08875278396436526,25,173.0,1.0,236.0,2808.0,0
14.0,-19.0,0,114.36,10.0,1,80.0,34.36,0.4295,12,133.0,1.0,2129.0,1140.0,1
7.0,-27.0,0,228.25,1.0,0,199.9,28.35,0.14182091045522763,8,792.0,1.0,325.0,4256.0,1
24.0,-4.0,0,193.53,1.0,0,165.0,28.53,0.17290909090909093,11,10100.0,2.0,402.0,58621.0,1
5.0,-26.0,0,103.39,2.0,1,79.9,23.49,0.29399249061326654,12,600.0,10.0,200.0,15000.0,1
7.0,-24.0,0,35.85,1.0,2,18.79,17.06,0.9079297498669505,18,150.0,1.0,240.0,3240.0,1
3.0,-11.0,0,28.38,2.0,1,20.99,7.39,0.3520724154359219,25,400.0,1.0,339.0,5120.0,1
12.0,-13.0,0,44.51,1.0,0,29.99,14.52,0.48416138712904305,10,100.0,1.0,565.0,627.0,1
12.0,-10.0,0,75.08,1.0,0,59.9,15.18,0.2534223706176962,23,600.0,4.0,2262.0,6760.0,1
12.0,-9.0,0,158.45,2.0,1,145.0,13.45,0.09275862068965517,25,335.0,1.0,640.0,2992.0,1
24.0,-9.0,0,307.69,12.0,1,289.9,17.79,0.06136598827181787,22,1000.0,5.0,605.0,39200.0,1
14.0,-16.0,0,121.98,1.0,0,104.0,17.98,0.1728846153846154,18,1150.0,1.0,740.0,20956.0,1
14.0,-13.0,0,127.33,1.0,0,109.0,18.33,0.16816513761467888,10,800.0,1.0,963.0,3456.0,1
16.0,2.0,1,65.13,1.0,1,49.9,15.23,0.30521042084168337,10,200.0,5.0,403.0,1760.0,0
13.0,-6.0,0,72.98,1.0,1,59.9,13.08,0.21836393989983305,25,2050.0,4.0,507.0,20000.0,1
6.0,-16.0,0,284.33,3.0,1,270.0,14.33,0.05307407407407407,25,100.0,1.0,566.0,836.0,1
4.0,-35.0,0,58.64,5.0,1,46.9,11.74,0.250319829424307,25,700.0,1.0,195.0,3168.0,1
12.0,-12.0,0,114.28,1.0,1,99.99,14.29,0.14291429142914291,10,675.0,1.0,579.0,11088.0,0
24.0,-17.0,0,80.56,3.0,1,54.9,25.66,0.4673952641165756,13,283.0,1.0,512.0,5544.0,0
16.0,-6.0,0,286.6,5.0,1,199.99,86.61,0.43307165358267913,10,8900.0,1.0,294.0,53550.0,1
9.0,-10.0,0,245.12,1.0,2,189.49,55.629999999999995,0.2935774974932714,8,246.0,2.0,714.3333333333334,1773.3333333333333,1
14.0,-9.0,0,36.35,1.0,1,24.5,11.85,0.4836734693877551,25,100.0,3.0,237.0,2304.0,0
7.0,-16.0,0,192.9,8.0,1,178.99,13.91,0.077713838761942,25,292.0,2.0,1088.0,1632.0,1
4.0,-15.0,0,32.75,3.0,1,20.9,11.85,0.5669856459330144,25,450.0,3.0,497.0,1872.0,1
3.0,-7.0,0,87.32,4.0,1,79.5,7.82,0.09836477987421384,25,300.0,1.0,225.0,6000.0,1
3.0,-12.0,0,213.2,1.0,0,199.9,13.3,0.06653326663331666,25,2350.0,5.0,1271.0,13640.0,1
11.0,-10.0,0,173.86,4.0,1,159.0,14.86,0.09345911949685534,18,460.0,1.0,827.0,5600.0,1
7.0,-17.0,0,118.66,1.0,1,99.0,19.66,0.1985858585858586,7,4450.0,5.0,145.0,33930.0,1
15.0,-12.0,0,76.08,2.0,1,59.9,16.18,0.2701168614357262,25,800.0,1.0,1953.0,8349.0,1
12.0,-20.0,0,54.04,2.0,1,35.0,19.04,0.5439999999999999,5,200.0,2.0,1224.0,1638.0,1
4.0,-7.0,0,91.66,1.0,1,79.9,11.76,0.1471839799749687,25,150.0,2.0,396.0,8750.0,1
14.0,-10.0,0,1591.24,1.0,1,1449.5,141.75,0.09779234218696102,10,4190.0,1.0,289.0,21006.0,0
8.0,-19.0,0,54.59,1.0,1,40.49,14.1,0.3482341318844159,22,200.0,1.0,409.0,2520.0,1
5.0,-29.0,0,226.11,1.0,1,214.0,12.11,0.05658878504672897,25,400.0,1.0,108.0,3990.0,1
4.0,-13.0,0,36.4,1.0,1,22.9,13.5,0.5895196506550219,17,100.0,1.0,109.0,3072.0,1
12.0,-16.0,0,713.59,7.0,1,659.9,53.69,0.08136081224427943,6,183.5,3.0,1111.5,1905.0,1
18.0,-18.0,0,53.33,2.0,1,35.7,17.63,0.4938375350140055,4,400.0,1.0,347.0,4560.0,0
21.0,-8.0,0,110.67,6.0,1,84.0,26.67,0.3175,22,1383.0,1.0,245.0,20000.0,0
11.0,-15.0,0,59.01,1.0,0,42.9,16.11,0.37552447552447554,25,550.0,4.0,471.0,4050.0,1
14.0,-9.0,0,228.24,1.0,0,179.7,48.54,0.2701168614357262,23,600.0,3.0,2051.0,7072.0,1
13.0,-14.0,0,252.19,8.0,1,232.32,19.87,0.08552858126721764,4,850.0,1.0,1288.0,5760.0,0
5.0,-23.0,0,107.81,1.0,1,89.9,17.91,0.19922135706340377,18,325.0,1.0,2574.0,9261.0,1
6.0,-26.0,0,50.0,1.0,1,34.9,15.1,0.4326647564469914,25,100.0,2.0,525.0,2816.0,0
25.0,-6.0,0,64.1,1.0,1,49.0,15.1,0.3081632653061224,6,275.0,2.0,419.0,1600.0,0
4.0,-21.0,0,63.11,2.0,1,49.0,14.11,0.2879591836734694,18,200.0,2.0,167.0,352.0,1
37.0,11.0,1,38.72,1.0,1,30.0,8.72,0.2906666666666667,25,75.0,3.0,454.0,5916.0,0
11.0,5.0,1,53.47,1.0,2,44.99,8.48,0.18848633029562126,25,400.0,1.0,1338.0,1104.0,1
11.0,-16.0,0,77.57,1.0,3,59.9,17.67,0.294991652754591,18,1750.0,2.0,341.0,32560.0,1
18.0,-23.0,0,42.94,1.0,1,23.9,19.04,0.796652719665272,7,250.0,5.0,450.0,5610.0,1
6.0,-18.0,0,71.14,1.0,3,56.99,14.15,0.2482891735392174,18,250.0,2.0,1536.0,3360.0,0
3.0,-12.0,0,118.35,2.0,1,110.32,8.03,0.07278825235678027,25,200.0,1.0,919.0,990.0,1
8.0,-13.0,0,369.28,3.0,1,349.9,19.38,0.05538725350100029,4,500.0,3.0,1202.0,4000.0,1
26.0,6.0,1,163.79,8.0,1,149.0,14.79,0.09926174496644295,18,200.0,4.0,478.0,352.0,0
7.0,-15.0,0,148.12,1.0,0,79.99,68.13,0.8517314664333041,25,400.0,5.0,386.0,6292.0,1
4.0,-12.0,0,55.59,5.0,1,40.99,14.6,0.3561844352281044,25,1650.0,5.0,605.0,21386.0,1
2.0,-13.0,0,35.77,1.0,1,27.9,7.87,0.282078853046595,25,50.0,2.0,982.0,2550.0,1
4.0,-14.0,0,182.91,3.0,1,166.99,15.92,0.09533505000299418,25,2425.0,1.0,1456.0,16530.0,1
9.0,-10.0,0,115.07,2.0,1,99.49,15.58,0.15659865313096794,18,375.0,1.0,2440.0,8120.0,1
4.0,-10.0,0,37.77,3.0,1,29.99,7.78,0.25941980660220076,25,300.0,4.0,540.0,816.0,1
3.0,-30.0,0,95.34,1.0,1,79.9,15.44,0.1932415519399249,22,150.0,1.0,1169.0,4096.0,1
5.0,-13.0,0,127.41,1.0,0,119.0,8.41,0.07067226890756302,8,200.0,1.0,2064.0,1408.0,1
17.0,-16.0,0,50.05,5.0,1,15.9,34.15,2.147798742138365,10,300.0,1.0,300.0,384.0,1
10.0,-11.0,0,70.14,2.0,1,55.0,15.14,0.2752727272727273,25,400.0,4.0,648.0,2016.0,1
10.0,-15.0,0,62.69,6.0,1,49.9,12.79,0.25631262525050097,25,450.0,1.0,579.0,2352.0,1
28.0,-3.0,0,53.95,1.0,1,32.8,21.15,0.6448170731707317,5,260.0,1.0,595.0,6720.0,1
35.0,16.0,1,110.57,1.0,0,92.34,18.23,0.197422568767598,18,1050.0,2.0,578.0,8800.0,0
10.0,-12.0,0,712.89,1.0,1,659.7,53.19,0.0806275579809004,18,700.0,4.0,481.0,4617.0,1
7.0,-17.0,0,137.73,1.0,1,118.8,18.93,0.15934343434343434,10,550.0,2.0,796.0,7865.0,0
21.0,-13.0,0,159.83,4.0,1,129.99,29.84,0.2295561197015155,5,1600.0,1.0,897.0,15750.0,1
13.0,-8.0,0,64.51,1.0,1,49.99,14.52,0.29045809161832364,25,300.0,1.0,478.0,3510.0,1
17.0,-7.0,0,73.56,5.0,1,55.92,17.64,0.315450643776824,7,1150.0,1.0,1451.0,5760.0,1
8.0,-12.0,0,126.0,4.0,1,93.65,32.349999999999994,0.3454351308061932,10,925.0,2.5,399.5,131201.0,0
41.0,20.0,1,52.53,1.0,1,34.3,18.23,0.5314868804664724,7,250.0,1.0,66.0,640.0,0
11.0,-32.0,0,307.9,1.0,0,288.0,19.9,0.06909722222222221,22,4100.0,2.0,231.0,22599.0,1
5.0,-10.0,0,612.54,1.0,3,599.99,12.55,0.02091701528358806,25,600.0,1.0,312.0,3510.0,0
11.0,-19.0,0,141.62,1.0,2,125.99,15.63,0.12405746487816495,23,900.0,1.0,539.0,21875.0,0
16.0,-7.0,0,44.42,1.0,0,29.9,14.52,0.48561872909699,25,1050.0,1.0,250.0,4800.0,1
8.0,-30.0,0,64.42,1.0,1,49.9,14.52,0.2909819639278557,25,800.0,5.0,615.0,880.0,1
4.0,-10.0,0,42.86,1.0,0,29.99,12.87,0.42914304768256084,25,50.0,6.0,975.0,3888.0,1
14.0,-17.0,0,114.26,1.0,0,79.9,34.36,0.430037546933667,1,400.0,2.0,1158.0,9000.0,1
9.0,-19.0,0,133.05,2.0,1,109.99,23.06,0.20965542322029276,18,6200.0,4.0,817.0,33810.0,1
11.0,-14.0,0,40.96,1.0,0,18.9,22.06,1.1671957671957671,22,100.0,3.0,470.0,1104.0,0
5.0,-17.0,0,130.25,1.0,1,109.99,20.26,0.18419856350577327,25,6200.0,4.0,817.0,33810.0,1
35.0,0.0,0,98.32,9.0,1,55.9,42.42,0.7588550983899821,15,300.0,2.0,294.0,900.0,1
11.0,-16.0,0,162.75,4.0,1,108.8,53.949999999999996,0.4958639705882353,7,475.0,2.0,556.5,5338.0,1
6.0,-13.0,0,94.4,1.0,0,84.99,9.41,0.1107189081068361,25,600.0,3.0,1495.0,8151.0,1
2.0,-14.0,0,143.63,10.0,1,134.49,9.14,0.06796044315562495,25,550.0,2.0,1498.0,4914.0,1
7.0,-22.0,0,267.51,2.0,1,229.0,38.51,0.1681659388646288,6,296.0,4.0,1020.0,5760.0,1
6.0,-21.0,0,49.09,4.0,1,34.99,14.1,0.4029722777936553,18,200.0,1.0,575.0,4500.0,1
8.0,-10.0,0,445.19,1.0,0,357.13,88.07,0.24660487777559992,17,3000.0,1.6666666666666667,477.0,7930.0,1
8.0,-15.0,0,47.79,2.0,1,35.0,12.79,0.3654285714285714,25,250.0,6.0,644.0,640.0,1
17.0,-14.0,0,61.1,1.0,1,44.99,16.11,0.35807957323849743,22,810.0,1.0,227.0,1920.0,1
5.0,-20.0,0,143.54,2.0,1,119.9,23.64,0.19716430358632192,25,1900.0,3.0,601.0,23625.0,1
3.0,-15.0,0,255.43,10.0,1,239.0,16.43,0.06874476987447699,18,15267.0,1.0,589.0,2210.0,0
11.0,-14.0,0,35.75,1.0,1,13.69,22.06,1.6113951789627465,25,200.0,1.0,425.0,3872.0,1
6.0,-7.0,0,72.78,1.0,0,65.0,7.78,0.1196923076923077,25,250.0,2.0,755.0,352.0,1
8.0,-15.0,0,363.22,5.0,1,340.0,23.22,0.06829411764705882,18,3200.0,2.0,985.0,21760.0,1
6.0,-20.0,0,84.49,3.0,1,48.65,35.84,0.7366906474820145,18,1200.0,6.0,218.0,5616.0,1
8.0,-9.0,0,90.76,1.0,1,79.0,11.76,0.1488607594936709,25,700.0,1.0,370.0,8736.0,1
5.0,-14.0,0,21.75,2.0,1,9.9,11.85,1.1969696969696968,25,121.0,6.0,886.0,1088.0,1
4.0,-10.0,0,21.28,1.0,0,13.5,7.78,0.5762962962962963,25,350.0,1.0,276.0,7514.0,1
9.0,-11.0,0,167.3,10.0,1,138.0,29.3,0.21231884057971015,18,107.0,1.0,301.0,490.0,0
9.0,-29.0,0,168.03,1.0,0,119.69999999999999,48.33,0.40375939849624065,22,833.0,1.0,312.0,4508.0,0
5.0,-10.0,0,59.08,1.0,1,49.99,9.09,0.18183636727345467,22,150.0,2.0,321.0,4096.0,1
7.0,-14.0,0,74.19,1.0,0,58.9,15.29,0.2595925297113752,25,400.0,2.0,592.0,12000.0,1
1.0,-16.0,0,47.29,1.0,1,39.9,7.39,0.18521303258145363,25,50.0,1.0,744.0,3528.0,1
14.0,-10.0,0,168.28,8.0,1,139.8,28.48,0.20371959942775392,7,125.0,2.0,731.0,612.0,1
17.0,-14.0,0,199.52,4.0,1,172.0,27.52,0.16,8,6525.0,1.0,626.0,46475.0,1
47.0,20.0,1,308.84,3.0,1,266.0,42.84,0.1610526315789474,18,584.0,3.0,523.0,2288.0,0
15.0,-12.0,0,201.04,4.0,1,185.0,16.04,0.0867027027027027,18,4338.0,2.0,514.0,2856.0,1
31.0,-3.0,0,70.15,1.0,0,49.0,21.15,0.43163265306122445,9,300.0,3.0,379.0,640.0,0
3.0,-17.0,0,37.77,2.0,1,29.99,7.78,0.25941980660220076,25,300.0,5.0,751.0,816.0,1
9.0,-14.0,0,37.59,1.0,1,24.9,12.69,0.5096385542168674,25,1000.0,2.0,297.0,10000.0,1
10.0,-26.0,0,756.01,8.0,1,733.0,23.01,0.031391541609822646,8,886.0,3.0,515.0,4845.0,1
12.0,-17.0,0,114.57,1.0,0,99.7,14.87,0.14914744232698093,7,400.0,1.0,1781.0,4752.0,0
7.0,-14.0,0,170.48,3.0,1,138.0,32.48,0.23536231884057968,10,750.0,3.0,640.0,27000.0,0
18.0,-3.0,0,45.52,1.0,0,31.0,14.52,0.46838709677419355,10,390.0,2.0,824.0,5474.0,1
35.0,2.0,1,38.85,3.0,1,18.9,19.95,1.0555555555555556,25,150.0,1.0,343.0,3648.0,0
13.0,-11.0,0,106.99,10.0,1,79.99,27.0,0.3375421927740968,15,2600.0,1.0,615.0,23120.0,1
46.0,19.0,1,166.29,3.0,1,148.0,18.29,0.12358108108108108,7,1012.0,1.0,558.0,13104.0,0
8.0,-15.0,0,580.07,10.0,1,549.9,30.17,0.05486452082196763,25,5908.0,4.0,397.0,56350.0,1
4.0,-14.0,0,364.58,3.0,1,339.89,24.69,0.07264114860690224,25,11100.0,4.0,441.0,41791.0,1
6.0,-18.0,0,105.28,6.0,1,89.9,15.38,0.1710789766407119,17,1383.0,1.0,245.0,20000.0,1
8.0,-12.0,0,144.01,2.0,1,109.97,34.04,0.3095389651723197,25,9750.0,4.0,612.0,37260.0,1
4.0,-13.0,0,192.69,3.0,1,179.0,13.69,0.0764804469273743,25,165.0,1.0,570.0,1920.0,1
26.0,2.0,1,23.6,1.0,1,9.5,14.1,1.4842105263157894,10,150.0,1.0,372.0,2800.0,1
8.0,-9.0,0,72.48,1.0,0,58.99,13.49,0.22868282759789796,25,200.0,2.0,492.0,3960.0,0
10.0,-20.0,0,135.49,4.0,1,119.9,15.59,0.1300250208507089,8,200.0,1.0,342.0,714.0,1
7.0,-6.0,0,58.37,3.0,1,39.99,18.38,0.45961490372593145,18,350.0,2.0,161.0,3800.0,1
9.0,-3.0,0,196.44,3.0,1,179.0,17.44,0.09743016759776538,25,758.0,1.0,1239.0,9180.0,1
25.0,-28.0,0,338.74,6.0,1,279.0,59.74,0.21412186379928316,20,30000.0,5.0,2095.0,40000.0,1
6.0,-21.0,0,123.34,1.0,1,109.99,13.35,0.12137467042458405,25,1900.0,2.0,723.0,15120.0,1
6.0,-15.0,0,43.5,1.0,1,25.9,17.6,0.6795366795366796,10,1200.0,1.0,649.0,9108.0,1
5.0,-14.0,0,40.75,1.0,0,28.9,11.85,0.4100346020761246,25,200.0,4.0,596.0,2142.0,1
8.0,-14.0,0,62.98,3.0,1,39.9,23.08,0.5784461152882205,18,1075.0,1.0,1406.0,7581.0,1
6.0,-17.0,0,128.25,10.0,1,109.9,18.35,0.16696997270245678,25,3600.0,4.0,704.0,60000.0,1
15.0,-14.0,0,126.19,6.0,1,89.9,36.29,0.403670745272525,8,16100.0,2.0,482.0,100100.0,1
31.0,-10.0,0,40.85,1.0,1,18.0,22.85,1.2694444444444446,2,150.0,1.0,318.0,2800.0,1
19.0,-16.0,0,170.94,3.0,1,99.6,71.34,0.7162650602409639,19,850.0,4.0,1212.0,9100.0,1
8.0,-14.0,0,100.06,1.0,1,49.0,51.06,1.0420408163265307,8,100.0,1.0,1986.0,1235.0,1
1.0,-9.0,0,62.65,2.0,1,55.0,7.65,0.1390909090909091,25,250.0,4.0,336.0,640.0,0
23.0,-13.0,0,52.09,3.0,1,34.9,17.19,0.4925501432664757,22,500.0,1.0,207.0,22000.0,1
21.0,-12.0,0,87.81,5.0,1,59.0,28.81,0.4883050847457627,5,1550.0,1.0,669.0,81356.0,1
14.0,-14.0,0,116.84,2.0,1,78.0,38.84,0.497948717948718,12,4350.0,2.0,1139.0,41200.0,1
11.0,-12.0,0,76.33,1.0,1,57.39,18.94,0.3300226520299704,5,200.0,1.0,113.0,14000.0,1
1.0,-8.0,0,46.92,3.0,1,37.9,9.02,0.23799472295514512,25,2300.0,1.0,1343.0,15625.0,0
3.0,-28.0,0,238.09,3.0,1,220.0,18.09,0.08222727272727273,18,9750.0,4.0,2730.0,13392.0,1
10.0,-12.0,0,106.08,4.0,1,85.0,21.08,0.24799999999999997,18,2800.0,1.0,691.0,94770.0,1
7.0,-9.0,0,440.68,6.0,1,377.9,62.78,0.16612860545117758,17,17650.0,2.0,919.0,101250.0,1
21.0,-25.0,0,156.73000000000002,5.5,1,139.99,16.74,0.11957996999785697,7,900.0,5.0,463.0,9000.0,0
11.0,-9.0,0,63.42,1.0,1,45.0,18.42,0.4093333333333334,23,100.0,4.0,1047.0,8000.0,1
13.0,-14.0,0,26.65,1.0,1,11.55,15.1,1.3073593073593073,23,175.0,1.0,868.0,3960.0,1
4.0,-9.0,0,17.78,1.0,0,10.0,7.78,0.778,25,250.0,2.0,720.0,960.0,1
17.0,-7.0,0,92.5,1.0,0,64.99,27.51,0.42329589167564247,25,350.0,1.0,1257.0,2964.0,0
13.0,-1.0,0,156.38,1.0,0,148.0,8.38,0.056621621621621626,25,213.0,3.0,486.0,1344.0,1
28.0,5.0,1,108.76,5.0,1,88.9,19.86,0.2233970753655793,4,1250.0,1.0,711.0,5472.0,1
3.0,-9.0,0,56.21,2.0,1,47.49,8.72,0.18361760370604338,25,300.0,1.0,597.0,1260.0,1
19.0,-20.0,0,168.33,1.0,0,139.99,28.34,0.20244303164511748,18,8750.0,1.0,1296.0,45084.0,1
10.0,-4.0,0,70.9,1.0,0,49.91,20.99,0.4205570026046884,25,1550.0,2.0,348.0,19800.0,1
9.0,-5.0,0,55.24,1.0,2,45.9,9.34,0.20348583877995643,25,800.0,5.0,735.0,8000.0,1
11.0,-4.0,0,81.26,1.0,0,40.0,41.26,1.0314999999999999,17,5300.0,1.0,599.0,31500.0,1
9.0,-32.0,0,35.95,1.0,0,19.9,16.05,0.806532663316583,22,300.0,2.0,432.0,18375.0,0
6.0,-26.0,0,105.33,1.0,1,89.6,15.73,0.17555803571428574,18,325.0,1.0,1400.0,6840.0,1
2.0,-12.0,0,31.17,1.0,1,22.9,8.27,0.3611353711790393,25,300.0,5.0,777.0,1512.0,1
8.0,-14.0,0,37.78,3.0,1,24.99,12.79,0.5118047218887555,25,1150.0,1.0,662.0,2464.0,0
18.0,-9.0,0,147.33,3.0,1,116.6,30.73,0.26355060034305317,10,2600.0,1.0,154.0,70200.0,1
22.0,-9.0,0,182.4,1.0,2,144.0,38.4,0.26666666666666666,15,325.0,3.0,558.0,640.0,0
30.0,18.0,1,2026.54,10.0,1,1999.99,26.55,0.013275066375331877,25,3000.0,7.0,3896.0,21000.0,0
4.0,-27.0,0,68.22,6.0,1,48.9,19.32,0.3950920245398773,17,750.0,1.0,1627.0,3380.0,1
3.0,-13.0,0,86.43,1.0,0,74.0,12.43,0.16797297297297298,25,5200.0,4.0,1553.0,28500.0,1
6.0,-11.0,0,267.51,1.0,1,229.0,38.51,0.1681659388646288,6,296.0,4.0,1020.0,5760.0,0
25.0,-3.0,0,299.7,3.0,1,299.70000000000005,0.0,0.0,4,584.0,3.0,523.0,2288.0,0
11.0,-7.0,0,58.13,2.0,1,42.9,15.23,0.35501165501165505,10,230.0,2.0,1278.0,1729.0,1
13.0,-16.0,0,75.68,4.0,1,56.1,19.58,0.34901960784313724,18,950.0,2.0,509.0,9450.0,0
9.0,-5.0,0,52.78,2.0,1,39.99,12.79,0.3198299574893723,25,200.0,3.0,234.0,10000.0,1
9.0,-7.0,0,79.2,7.0,1,49.0,30.2,0.6163265306122448,10,125.0,3.5,168.5,2304.0,0
3.0,-14.0,0,172.67,2.0,1,159.0,13.67,0.0859748427672956,25,2850.0,2.0,264.0,15680.0,1
6.0,-15.0,0,27.73,1.0,1,12.5,15.23,1.2184,17,203.0,1.0,288.0,3136.0,0
14.0,-18.0,0,133.05,1.0,1,109.99,23.06,0.20965542322029276,18,2400.0,1.0,554.0,37440.0,0
14.0,-8.0,0,150.5,3.0,1,107.8,42.7,0.3961038961038961,10,1500.0,2.0,340.0,19800.0,1
2.0,-9.0,0,29.77,1.0,1,21.99,7.78,0.3537971805366076,25,150.0,1.0,591.0,836.0,1
55.0,21.0,1,90.78,1.0,1,75.5,15.28,0.2023841059602649,22,175.0,5.0,1283.0,15625.0,0
